;代码	x	y	名称	        范围	数量	时间
xisha4 208 167 变异毒蜥 30 10 8
xisha4 84 236 变异毒蜥 30 10 8
xisha4 241 224 变异毒蜥 30 10 8
xisha4 153 216 变异利爪蜥 30 10 8
xisha4 140 113 变异利爪蜥 30 10 8
xisha4 213 143 变异利爪蜥 30 10 8

;[xisha5     西沙漠地洞五层]
xisha5 72 85 变异迅猛蜥 40 10 8
xisha5 223 80 变异迅猛蜥 40 10 8
xisha5 74 226 变异迅猛蜥 40 10 8
xisha5 223 217 变异迅猛蜥 40 10 8
xisha5 149 151 变异迅猛蜥 40 10 8
xisha5 71 71 变异刺骨蜥 30 10 8
xisha5 184 70 变异刺骨蜥 30 10 8
xisha5 232 156 变异刺骨蜥 30 10 8
xisha5 133 164 变异刺骨蜥 30 10 8
xisha5 60 225 变异刺骨蜥 30 10 8
xisha5 234 243 变异刺骨蜥 30 10 8
xisha5 148 243 变异丑蜥 30 10 8
xisha5 236 84 变异丑蜥 30 10 8
xisha5 127 58 变异丑蜥 30 10 8
xisha5 43 163 变异丑蜥 30 10 8
xisha5 89 99 变异毒蜥 30 10 8
xisha5 223 120 变异毒蜥 30 10 8
xisha5 124 175 变异毒蜥 30 10 8
xisha5 72 221 变异毒蜥 30 10 8
xisha5 222 214 变异利爪蜥 30 10 8
xisha5 155 114 变异利爪蜥 30 10 8
xisha5 178 59 变异利爪蜥 30 10 8
xisha5 71 154 变异利爪蜥 30 10 8

;[xisha6     地下城市一层]
xisha6 82 58 变异迅猛蜥 40 8 8
xisha6 180 57 变异迅猛蜥 40 8 8
xisha6 72 173 变异迅猛蜥 40 8 8
xisha6 194 183 变异迅猛蜥 40 8 8
xisha6 117 120 变异迅猛蜥 40 8 8
xisha6 76 66 变异刺骨蜥 30 8 8
xisha6 189 61 变异刺骨蜥 30 8 8
xisha6 69 164 变异刺骨蜥 30 8 8
xisha6 194 177 变异刺骨蜥 30 8 8
xisha6 140 131 变异刺骨蜥 30 8 8
xisha6 123 185 变异丑蜥 30 8 8
xisha6 205 123 变异丑蜥 30 8 8
xisha6 131 37 变异丑蜥 30 8 8
xisha6 48 101 变异丑蜥 30 8 8
xisha6 120 138 变异丑蜥 30 8 8
xisha6 69 174 变异毒蜥 30 8 8
xisha6 171 188 变异毒蜥 30 8 8
xisha6 182 101 变异毒蜥 30 8 8
xisha6 89 57 变异毒蜥 30 8 8
xisha6 123 114 变异毒蜥 30 8 8
xisha6 78 167 变异利爪蜥 30 8 8
xisha6 169 161 变异利爪蜥 30 8 8
xisha6 190 71 变异利爪蜥 30 8 8
xisha6 92 79 变异利爪蜥 30 8 8
xisha6 128 131 变异利爪蜥 30 8 8
xisha6 72 168 魔石狂热者 30 5 8
xisha6 181 181 魔石狂热者 30 5 8
xisha6 177 82 魔石狂热者 30 5 8
xisha6 78 61 魔石狂热者 30 5 8
xisha6 124 117 魔石狂热者 30 5 8
xisha6 77 168 魔石咆哮者 30 5 8
xisha6 186 169 魔石咆哮者 30 5 8
xisha6 179 83 魔石咆哮者 30 5 8
xisha6 82 49 魔石咆哮者 30 5 8
xisha6 135 122 魔石咆哮者 30 5 8

;小BOSS
xisha6 138 110 魔石守护神 50 1 60

;[xisha7     地下城市二层]
xisha7 69 61 变异迅猛蜥 40 5 8
xisha7 190 62 变异迅猛蜥 40 5 8
xisha7 68 177 变异迅猛蜥 40 5 8
xisha7 205 183 变异迅猛蜥 40 5 8
xisha7 128 121 变异迅猛蜥 40 5 8
xisha7 137 36 变异迅猛蜥 40 5 8
xisha7 199 120 变异迅猛蜥 40 5 8
xisha7 134 202 变异迅猛蜥 40 5 8
xisha7 49 119 变异迅猛蜥 40 5 8
xisha7 60 54 变异刺骨蜥 30 8 8
xisha7 149 50 变异刺骨蜥 30 8 8
xisha7 71 139 变异刺骨蜥 30 8 8
xisha7 187 137 变异刺骨蜥 30 8 8
xisha7 60 194 变异刺骨蜥 30 8 8
xisha7 188 181 变异丑蜥 30 8 8
xisha7 77 159 变异丑蜥 30 8 8
xisha7 169 101 变异丑蜥 30 8 8
xisha7 61 75 变异丑蜥 30 8 8
xisha7 159 57 变异丑蜥 30 8 8
xisha7 110 42 变异毒蜥 30 8 8
xisha7 185 99 变异毒蜥 30 8 8
xisha7 153 179 变异毒蜥 30 8 8
xisha7 83 122 变异毒蜥 30 8 8
xisha7 93 181 变异利爪蜥 30 8 8
xisha7 164 141 变异利爪蜥 30 8 8
xisha7 151 72 变异利爪蜥 30 8 8
xisha7 91 71 变异利爪蜥 30 8 8
xisha7 88 156 魔石狂热者 30 8 8
xisha7 164 153 魔石狂热者 30 8 8
xisha7 164 60 魔石狂热者 30 8 8
xisha7 75 60 魔石狂热者 30 8 8
xisha7 129 90 魔石咆哮者 30 8 8
xisha7 189 113 魔石咆哮者 30 8 8
xisha7 80 175 魔石咆哮者 30 8 8
xisha7 76 83 魔石咆哮者 30 8 8

;小BOSS
xisha7 128 96 魔石守护神 50 1 60

;[xishakuang 西沙漠地下矿脉]
xishakuang 36 41 死去的雇佣兵 15 5 8
xishakuang 35 40 死去的雇佣兵1 15 5 8
xishakuang 36 38 死去的雇佣兵2 15 5 8
xishakuang 33 39 死去的雇佣兵3 15 5 8
xishakuang 39 39 死去的雇佣兵4 15 5 8

;[huimieboss3 暗黑之王墓穴]
huimieboss3 39 41 变异迅猛蜥 10 5 8
huimieboss3 45 35 变异刺骨蜥 10 5 8
huimieboss3 43 41 变异丑蜥 10 5 8
huimieboss3 42 34 变异毒蜥 10 5 8
huimieboss3 42 37 变异利爪蜥 10 5 8
huimieboss3 45 32 魔石狂热者 10 5 8
huimieboss3 42 36 魔石咆哮者 10 5 8

huimieboss3 44 35 魔石守护神 10 1 60

huimieboss3 51 28 地天灭王 5 1 300

;[diwumu2 哈洛加斯]
diwumu2 87 151 冰甲虫 20 5 8
diwumu2 69 196 冰甲虫 20 5 8
diwumu2 113 215 冰甲虫 20 5 8
diwumu2 136 293 冰甲虫 20 5 8
diwumu2 166 246 冰甲虫 20 5 8
diwumu2 204 214 冰甲虫 20 5 8
diwumu2 259 236 冰甲虫 20 5 8
diwumu2 224 224 雪狼 20 5 8
diwumu2 209 253 雪狼 20 5 8
diwumu2 169 242 雪狼 20 5 8
diwumu2 137 280 雪狼 20 5 8
diwumu2 114 227 雪狼 20 5 8
diwumu2 70 211 雪狼 20 5 8
diwumu2 79 170 雪狼 20 5 8
diwumu2 84 163 森林雪人 20 5 8
diwumu2 82 217 森林雪人 20 5 8
diwumu2 133 233 森林雪人 20 5 8
diwumu2 143 286 森林雪人 20 5 8
diwumu2 185 242 森林雪人 20 5 8
diwumu2 238 230 森林雪人 20 5 8
diwumu2 203 219 雪豹 20 5 8
diwumu2 154 265 雪豹 20 5 8
diwumu2 100 224 雪豹 20 5 8
diwumu2 74 171 雪豹 20 5 8
;小BOSS
diwumu2 202 235 白虎王 20 1 60
diwumu2 75 165 白虎王 20 1 60

;[panye1 潘夜神殿一层]
panye1 94 81 潘夜战士 40 10 8
panye1 225 77 潘夜战士 40 10 8
panye1 336 84 潘夜战士 40 10 8
panye1 92 203 潘夜战士 40 10 8
panye1 206 202 潘夜战士 40 10 8
panye1 329 216 潘夜战士 40 10 8
panye1 83 327 潘夜战士 40 10 8
panye1 216 322 潘夜战士 40 10 8
panye1 337 331 潘夜战士 40 10 8
panye1 148 75 潘夜风魔 40 10 8
panye1 267 81 潘夜风魔 40 10 8
panye1 139 202 潘夜风魔 40 10 8
panye1 263 202 潘夜风魔 40 10 8
panye1 148 308 潘夜风魔 40 10 8
panye1 259 318 潘夜风魔 40 10 8
panye1 72 83 潘夜云魔 40 10 8
panye1 175 77 潘夜云魔 40 10 8
panye1 314 84 潘夜云魔 40 10 8
panye1 79 202 潘夜云魔 40 10 8
panye1 190 187 潘夜云魔 40 10 8
panye1 318 204 潘夜云魔 40 10 8
panye1 92 318 潘夜云魔 40 10 8
panye1 181 320 潘夜云魔 40 10 8
panye1 329 329 潘夜云魔 40 10 8
panye1 134 79 潘夜火魔 40 10 8
panye1 245 82 潘夜火魔 40 10 8
panye1 124 241 潘夜火魔 40 10 8
panye1 272 248 潘夜火魔 40 10 8
panye1 97 304 潘夜冰魔 40 10 8
panye1 255 305 潘夜冰魔 40 10 8
panye1 292 203 潘夜冰魔 40 10 8
panye1 103 187 潘夜冰魔 40 10 8
panye1 171 93 潘夜冰魔 40 10 8

;[panye2 潘夜神殿二层]
panye2 88 73 潘夜战士 40 10 8
panye2 226 83 潘夜战士 40 10 8
panye2 90 213 潘夜战士 40 10 8
panye2 219 214 潘夜战士 40 10 8
panye2 159 146 潘夜战士 40 10 8
panye2 150 69 潘夜风魔 40 10 8
panye2 57 131 潘夜风魔 40 10 8
panye2 143 220 潘夜风魔 40 10 8
panye2 247 142 潘夜风魔 40 10 8
panye2 192 72 潘夜云魔 40 10 8
panye2 83 75 潘夜云魔 40 10 8
panye2 85 183 潘夜云魔 40 10 8
panye2 207 193 潘夜云魔 40 10 8
panye2 147 57 潘夜火魔 40 10 8
panye2 227 115 潘夜火魔 40 10 8
panye2 66 151 潘夜火魔 40 10 8
panye2 152 205 潘夜火魔 40 10 8
panye2 209 69 潘夜冰魔 40 10 8
panye2 63 80 潘夜冰魔 40 10 8
panye2 81 178 潘夜冰魔 40 10 8
panye2 197 178 潘夜冰魔 40 10 8

;[panye3 潘夜神殿三层]
panye3 66 74 潘夜战士 40 10 8
panye3 216 69 潘夜战士 40 10 8
panye3 65 215 潘夜战士 40 10 8
panye3 219 213 潘夜战士 40 10 8
panye3 152 57 潘夜风魔 40 10 8
panye3 85 136 潘夜风魔 40 10 8
panye3 229 148 潘夜风魔 40 10 8
panye3 130 232 潘夜风魔 40 10 8
panye3 101 82 潘夜云魔 40 10 8
panye3 213 94 潘夜云魔 40 10 8
panye3 179 192 潘夜云魔 40 10 8
panye3 91 182 潘夜云魔 40 10 8
panye3 173 63 潘夜火魔 40 10 8
panye3 104 118 潘夜火魔 40 10 8
panye3 191 195 潘夜火魔 40 10 8
panye3 95 196 潘夜冰魔 40 10 8
panye3 202 147 潘夜冰魔 40 10 8
panye3 130 79 潘夜冰魔 40 10 8
panye3 156 139 潘夜冰魔 40 10 8

;[panye4 潘夜神殿四层]
panye4 89 89 潘夜战士 40 10 8
panye4 214 83 潘夜战士 40 10 8
panye4 91 206 潘夜战士 40 10 8
panye4 208 207 潘夜战士 40 10 8
panye4 154 85 潘夜风魔 40 10 8
panye4 147 207 潘夜风魔 40 10 8
panye4 80 131 潘夜云魔 40 10 8
panye4 215 128 潘夜云魔 40 10 8
panye4 153 85 潘夜火魔 40 10 8
panye4 163 206 潘夜火魔 40 10 8
panye4 86 96 潘夜冰魔 40 10 8
panye4 192 168 潘夜冰魔 40 10 8
panye4 200 84 潘夜左护卫 40 10 8
panye4 84 185 潘夜左护卫 40 10 8
panye4 110 82 潘夜右护卫 40 10 8
panye4 197 189 潘夜右护卫 40 10 8

;[panye5 潘夜神殿五层]
panye5 64 64 潘夜战士 30 10 8
panye5 153 149 潘夜战士 30 10 8
panye5 67 140 潘夜战士 30 10 8
panye5 139 52 潘夜战士 30 10 8
panye5 108 65 潘夜风魔 30 10 8
panye5 100 134 潘夜风魔 30 10 8
panye5 66 98 潘夜云魔 30 10 8
panye5 137 101 潘夜云魔 30 10 8
panye5 96 127 潘夜火魔 30 10 8
panye5 122 38 潘夜火魔 30 10 8
panye5 56 75 潘夜冰魔 30 10 8
panye5 113 132 潘夜冰魔 30 10 8
panye5 64 136 潘夜左护卫 30 10 8
panye5 135 52 潘夜左护卫 30 10 8
panye5 66 63 潘夜右护卫 30 10 8
panye5 121 121 潘夜右护卫 30 10 8
panye5 126 64 潘夜右护卫 30 10 8
panye5 74 119 潘夜左护卫 30 10 8

;[panye6 潘夜神殿六层]
panye6 56 52 潘夜战士 30 10 8
panye6 137 138 潘夜战士 30 10 8
panye6 57 140 潘夜战士 30 10 8
panye6 156 50 潘夜战士 30 10 8
panye6 92 73 潘夜风魔 30 10 8
panye6 138 126 潘夜风魔 30 10 8
panye6 55 114 潘夜云魔 30 10 8
panye6 146 63 潘夜云魔 30 10 8
panye6 67 64 潘夜火魔 30 10 8
panye6 121 125 潘夜火魔 30 10 8
panye6 73 126 潘夜冰魔 30 10 8
panye6 116 62 潘夜冰魔 30 10 8
panye6 59 69 潘夜左护卫 30 10 8
panye6 97 113 潘夜左护卫 30 10 8
panye6 135 102 潘夜左护卫 30 10 8
panye6 50 133 潘夜右护卫 30 10 8
panye6 94 99 潘夜右护卫 30 10 8
panye6 120 59 潘夜右护卫 30 10 8

;[panye7 潘夜神殿七层]
panye7 122 108 潘夜战士 40 10 8
panye7 291 111 潘夜战士 40 10 8
panye7 96 299 潘夜战士 40 10 8
panye7 312 319 潘夜战士 40 10 8
panye7 215 222 潘夜战士 40 10 8
panye7 209 92 潘夜风魔 40 10 8
panye7 78 180 潘夜风魔 40 10 8
panye7 194 326 潘夜风魔 40 10 8
panye7 333 203 潘夜风魔 40 10 8
panye7 90 303 潘夜云魔 40 10 8
panye7 303 133 潘夜云魔 40 10 8
panye7 111 91 潘夜云魔 40 10 8
panye7 281 277 潘夜云魔 40 10 8
panye7 154 181 潘夜火魔 40 10 8
panye7 252 88 潘夜火魔 40 10 8
panye7 291 202 潘夜火魔 40 10 8
panye7 240 321 潘夜火魔 40 10 8
panye7 103 274 潘夜冰魔 40 10 8
panye7 97 86 潘夜冰魔 40 10 8
panye7 330 112 潘夜冰魔 40 10 8
panye7 241 285 潘夜冰魔 40 10 8
panye7 132 102 潘夜左护卫 40 10 8
panye7 241 101 潘夜左护卫 40 10 8
panye7 309 107 潘夜左护卫 40 10 8
panye7 140 210 潘夜左护卫 40 10 8
panye7 204 224 潘夜左护卫 40 10 8
panye7 284 222 潘夜左护卫 40 10 8
panye7 121 310 潘夜左护卫 40 10 8
panye7 196 325 潘夜左护卫 40 10 8
panye7 310 317 潘夜左护卫 40 10 8
panye7 113 86 潘夜右护卫 40 10 8
panye7 118 159 潘夜右护卫 40 10 8
panye7 98 301 潘夜右护卫 40 10 8
panye7 245 97 潘夜右护卫 40 10 8
panye7 215 195 潘夜右护卫 40 10 8
panye7 206 324 潘夜右护卫 40 10 8
panye7 330 106 潘夜右护卫 40 10 8
panye7 307 204 潘夜右护卫 40 10 8
panye7 303 312 潘夜右护卫 40 10 8

;[panye8 潘夜神殿八层]
panye8 88 80 潘夜战士 40 10 8
panye8 212 87 潘夜战士 40 10 8
panye8 314 89 潘夜战士 40 10 8
panye8 62 223 潘夜战士 40 10 8
panye8 224 213 潘夜战士 40 10 8
panye8 340 234 潘夜战士 40 10 8
panye8 97 337 潘夜战士 40 10 8
panye8 242 332 潘夜战士 40 10 8
panye8 338 348 潘夜战士 40 10 8
panye8 123 111 潘夜风魔 50 10 8
panye8 291 113 潘夜风魔 50 10 8
panye8 117 290 潘夜风魔 50 10 8
panye8 287 280 潘夜风魔 50 10 8
panye8 110 101 潘夜云魔 50 10 8
panye8 328 109 潘夜云魔 50 10 8
panye8 116 221 潘夜云魔 50 10 8
panye8 310 238 潘夜云魔 50 10 8
panye8 119 163 潘夜火魔 50 10 8
panye8 272 171 潘夜火魔 50 10 8
panye8 103 305 潘夜火魔 50 10 8
panye8 292 323 潘夜火魔 50 10 8
panye8 139 121 潘夜冰魔 50 10 8
panye8 140 298 潘夜冰魔 50 10 8
panye8 285 141 潘夜冰魔 50 10 8
panye8 255 311 潘夜冰魔 50 10 8
panye8 103 89 潘夜左护卫 40 10 8
panye8 204 107 潘夜左护卫 40 10 8
panye8 309 105 潘夜左护卫 40 10 8
panye8 106 228 潘夜左护卫 40 10 8
panye8 190 223 潘夜左护卫 40 10 8
panye8 296 238 潘夜左护卫 40 10 8
panye8 78 337 潘夜左护卫 40 10 8
panye8 192 337 潘夜左护卫 40 10 8
panye8 330 335 潘夜左护卫 40 10 8
panye8 115 99 潘夜右护卫 40 10 8
panye8 200 100 潘夜右护卫 40 10 8
panye8 321 106 潘夜右护卫 40 10 8
panye8 120 226 潘夜右护卫 40 10 8
panye8 219 223 潘夜右护卫 40 10 8
panye8 326 234 潘夜右护卫 40 10 8
panye8 110 339 潘夜右护卫 40 10 8
panye8 210 333 潘夜右护卫 40 10 8
panye8 321 339 潘夜右护卫 40 10 8

;[panyemimi 尼拉塞克神殿密室]
panyemimi 88 42 潘夜战士 15 20 5
panyemimi 43 84 潘夜战士 15 20 5
panyemimi 92 133 潘夜战士 15 20 5
panyemimi 138 87 潘夜战士 15 20 5
panyemimi 43 85 潘夜风魔 15 20 5
panyemimi 88 43 潘夜风魔 15 20 5
panyemimi 86 132 潘夜风魔 15 20 5
panyemimi 135 89 潘夜风魔 15 20 5
panyemimi 88 37 潘夜云魔 15 20 5
panyemimi 35 84 潘夜云魔 15 20 5
panyemimi 88 129 潘夜云魔 15 20 5
panyemimi 132 83 潘夜云魔 15 20 5
panyemimi 92 44 潘夜火魔 15 20 5
panyemimi 41 88 潘夜火魔 15 20 5
panyemimi 89 132 潘夜火魔 15 20 5
panyemimi 135 88 潘夜火魔 15 20 5
panyemimi 85 35 潘夜冰魔 15 20 5
panyemimi 36 80 潘夜冰魔 15 20 5
panyemimi 90 133 潘夜冰魔 15 20 5
panyemimi 133 87 潘夜冰魔 15 20 5

;[panyeboss 潘夜大殿]
panyeboss 35 37 潘夜战士 20 8 8
panyeboss 69 66 潘夜战士 20 8 8
panyeboss 38 60 潘夜风魔 20 8 8
panyeboss 64 32 潘夜风魔 20 8 8
panyeboss 30 33 潘夜云魔 20 8 8
panyeboss 65 61 潘夜云魔 20 8 8
panyeboss 35 64 潘夜火魔 20 8 8
panyeboss 64 31 潘夜火魔 20 8 8
panyeboss 28 29 潘夜冰魔 20 8 8
panyeboss 65 62 潘夜冰魔 20 8 8
panyeboss 28 34 潘夜左护卫 20 8 8
panyeboss 58 58 潘夜左护卫 20 8 8
panyeboss 31 64 潘夜左护卫 20 8 8
panyeboss 62 34 潘夜左护卫 20 8 8
panyeboss 28 32 潘夜右护卫 20 8 8
panyeboss 67 65 潘夜右护卫 20 8 8
panyeboss 31 62 潘夜右护卫 20 8 8
panyeboss 67 25 潘夜右护卫 20 8 8

;大BOSS
panyeboss 53 52 潘夜牛魔王 5 1 360


;[hanbing1 寒冰地牢一层]
hanbing1 131 138 冰火野猪 50 10 8
hanbing1 345 148 冰火野猪 50 10 8
hanbing1 115 356 冰火野猪 50 10 8
hanbing1 350 374 冰火野猪 50 10 8
hanbing1 236 255 冰火野猪 50 10 8
hanbing1 102 99 冰魄女神 50 10 8
hanbing1 243 107 冰魄女神 50 10 8
hanbing1 394 115 冰魄女神 50 10 8
hanbing1 100 267 冰魄女神 50 10 8
hanbing1 249 271 冰魄女神 50 10 8
hanbing1 392 275 冰魄女神 50 10 8
hanbing1 87 399 冰魄女神 50 10 8
hanbing1 236 397 冰魄女神 50 10 8
hanbing1 408 403 冰魄女神 50 10 8
hanbing1 113 108 冰魄弓箭手 50 10 8
hanbing1 232 106 冰魄弓箭手 50 10 8
hanbing1 360 116 冰魄弓箭手 50 10 8
hanbing1 121 260 冰魄弓箭手 50 10 8
hanbing1 250 263 冰魄弓箭手 50 10 8
hanbing1 372 274 冰魄弓箭手 50 10 8
hanbing1 103 389 冰魄弓箭手 50 10 8
hanbing1 243 387 冰魄弓箭手 50 10 8
hanbing1 391 394 冰魄弓箭手 50 10 8
hanbing1 118 106 幽灵骑士 50 10 8
hanbing1 231 104 幽灵骑士 50 10 8
hanbing1 382 119 幽灵骑士 50 10 8
hanbing1 93 255 幽灵骑士 50 10 8
hanbing1 219 254 幽灵骑士 50 10 8
hanbing1 395 260 幽灵骑士 50 10 8
hanbing1 100 392 幽灵骑士 50 10 8
hanbing1 242 384 幽灵骑士 50 10 8
hanbing1 398 388 幽灵骑士 50 10 8
hanbing1 128 112 地牢狼人 50 10 8
hanbing1 240 119 地牢狼人 50 10 8
hanbing1 377 124 地牢狼人 50 10 8
hanbing1 115 264 地牢狼人 50 10 8
hanbing1 234 264 地牢狼人 50 10 8
hanbing1 396 268 地牢狼人 50 10 8
hanbing1 122 387 地牢狼人 50 10 8
hanbing1 244 383 地牢狼人 50 10 8
hanbing1 412 385 地牢狼人 50 10 8

;[hanbing2 寒冰地牢二层]
hanbing2 141 129 冰火野猪 50 15 8
hanbing2 381 114 冰火野猪 50 15 8
hanbing2 113 325 冰火野猪 50 15 8
hanbing2 363 313 冰火野猪 50 15 8
hanbing2 254 208 冰火野猪 50 15 8
hanbing2 132 91 冰魄女神 40 15 8
hanbing2 240 90 冰魄女神 40 15 8
hanbing2 372 86 冰魄女神 40 15 8
hanbing2 105 231 冰魄女神 40 15 8
hanbing2 235 240 冰魄女神 40 15 8
hanbing2 391 226 冰魄女神 40 15 8
hanbing2 86 414 冰魄女神 40 15 8
hanbing2 234 407 冰魄女神 40 15 8
hanbing2 401 396 冰魄女神 40 15 8
hanbing2 115 113 地牢狼人 40 15 8
hanbing2 254 111 地牢狼人 40 15 8
hanbing2 393 119 地牢狼人 40 15 8
hanbing2 115 246 地牢狼人 40 15 8
hanbing2 217 242 地牢狼人 40 15 8
hanbing2 382 238 地牢狼人 40 15 8
hanbing2 117 399 地牢狼人 40 15 8
hanbing2 258 387 地牢狼人 40 15 8
hanbing2 400 371 地牢狼人 40 15 8
hanbing2 123 113 冰魄弓箭手 40 15 8
hanbing2 237 116 冰魄弓箭手 40 15 8
hanbing2 397 117 冰魄弓箭手 40 15 8
hanbing2 99 272 冰魄弓箭手 40 15 8
hanbing2 250 250 冰魄弓箭手 40 15 8
hanbing2 394 258 冰魄弓箭手 40 15 8
hanbing2 127 405 冰魄弓箭手 40 15 8
hanbing2 262 380 冰魄弓箭手 40 15 8
hanbing2 392 393 冰魄弓箭手 40 15 8
hanbing2 126 120 幽灵骑士 40 15 8
hanbing2 254 118 幽灵骑士 40 15 8
hanbing2 388 121 幽灵骑士 40 15 8
hanbing2 141 272 幽灵骑士 40 15 8
hanbing2 249 261 幽灵骑士 40 15 8
hanbing2 396 265 幽灵骑士 40 15 8
hanbing2 113 410 幽灵骑士 40 15 8
hanbing2 269 397 幽灵骑士 40 15 8
hanbing2 396 397 幽灵骑士 40 15 8

;[hanbing3 寒冰地牢三层]
hanbing3 90 274 冰火野猪 30 15 8
hanbing3 79 140 冰火野猪 30 15 8
hanbing3 200 69 冰火野猪 30 15 8
hanbing3 283 148 冰火野猪 30 15 8
hanbing3 213 227 冰火野猪 30 15 8
hanbing3 110 269 冰魄女神 30 15 8
hanbing3 79 184 冰魄女神 30 15 8
hanbing3 124 100 冰魄女神 30 15 8
hanbing3 273 80 冰魄女神 30 15 8
hanbing3 197 175 冰魄女神 30 15 8
hanbing3 265 255 冰魄女神 30 15 8
hanbing3 91 266 地牢狼人 30 15 8
hanbing3 69 153 地牢狼人 30 15 8
hanbing3 147 95 地牢狼人 30 15 8
hanbing3 267 89 地牢狼人 30 15 8
hanbing3 247 187 地牢狼人 30 15 8
hanbing3 225 242 地牢狼人 30 15 8
hanbing3 96 285 冰魄弓箭手 30 15 8
hanbing3 72 148 冰魄弓箭手 30 15 8
hanbing3 177 78 冰魄弓箭手 30 15 8
hanbing3 290 121 冰魄弓箭手 30 15 8
hanbing3 224 227 冰魄弓箭手 30 15 8
hanbing3 90 253 幽灵骑士 30 15 8
hanbing3 101 116 幽灵骑士 30 15 8
hanbing3 245 81 幽灵骑士 30 15 8
hanbing3 209 175 幽灵骑士 30 15 8
hanbing3 280 243 幽灵骑士 30 15 8

;[hanbing4 寒冰大殿]
hanbing4 105 53 冰火野猪 30 15 8
hanbing4 60 123 冰火野猪 30 15 8
hanbing4 141 121 冰火野猪 30 15 8
hanbing4 64 71 冰魄女神 30 20 8
hanbing4 135 78 冰魄女神 30 20 8
hanbing4 91 146 冰魄女神 30 20 8
hanbing4 108 52 地牢狼人 30 20 8
hanbing4 52 96 地牢狼人 30 20 8
hanbing4 136 130 地牢狼人 30 20 8
hanbing4 140 77 冰魄弓箭手 30 20 8
hanbing4 59 60 冰魄弓箭手 30 20 8
hanbing4 90 136 冰魄弓箭手 30 20 8
hanbing4 115 51 幽灵骑士 30 20 8
hanbing4 138 123 幽灵骑士 30 20 8
hanbing4 54 109 幽灵骑士 30 20 8
hanbing4 98 88 冰魄巫师 30 20 8
hanbing4 97 84 冰魄护法 30 20 8

;小BOSS
hanbing4 102 94 冰魄将军 30 1 60

;[hanbing5 寒冰宫殿一层]
hanbing5 57 64 冰火野猪 20 10 8
hanbing5 113 67 冰火野猪 20 10 8
hanbing5 69 121 冰火野猪 20 10 8
hanbing5 152 119 冰火野猪 20 10 8
hanbing5 120 158 冰火野猪 20 10 8
hanbing5 79 53 冰魄女神 20 5 8
hanbing5 51 106 冰魄女神 20 5 8
hanbing5 135 101 冰魄女神 20 5 8
hanbing5 112 158 冰魄女神 20 5 8
hanbing5 76 48 冰魄巫师 20 5 8
hanbing5 53 102 冰魄巫师 20 5 8
hanbing5 125 90 冰魄巫师 20 5 8
hanbing5 121 151 冰魄巫师 20 5 8
hanbing5 163 138 冰魄护法 20 5 8
hanbing5 94 150 冰魄护法 20 5 8
hanbing5 114 85 冰魄护法 20 5 8
hanbing5 55 72 冰魄护法 20 5 8
hanbing5 114 136 幽灵骑士 20 5 8
hanbing5 145 94 幽灵骑士 20 5 8
hanbing5 84 56 幽灵骑士 20 5 8
hanbing5 61 95 幽灵骑士 20 5 8
hanbing5 69 64 冰魄斧兵 20 5 8
hanbing5 126 78 冰魄斧兵 20 5 8
hanbing5 72 129 冰魄斧兵 20 5 8
hanbing5 130 136 冰魄斧兵 20 5 8
hanbing5 82 51 冰魄武士 20 5 8
hanbing5 137 73 冰魄武士 20 5 8
hanbing5 70 103 冰魄武士 20 5 8
hanbing5 131 133 冰魄武士 20 5 8
hanbing5 100 97 冰魄将军 40 1 60

;[hanbing6 寒冰宫殿二层]
hanbing6 41 55 冰火野猪 20 10 8
hanbing6 115 50 冰火野猪 20 10 8
hanbing6 50 120 冰火野猪 20 10 8
hanbing6 109 125 冰火野猪 20 10 8
hanbing6 37 48 冰魄女神 20 5 8
hanbing6 114 58 冰魄女神 20 5 8
hanbing6 43 132 冰魄女神 20 5 8
hanbing6 111 133 冰魄女神 20 5 8
hanbing6 50 63 冰魄巫师 20 5 8
hanbing6 114 61 冰魄巫师 20 5 8
hanbing6 47 125 冰魄巫师 20 5 8
hanbing6 111 123 冰魄巫师 20 5 8
hanbing6 39 58 冰魄护法 20 5 8
hanbing6 115 48 冰魄护法 20 5 8
hanbing6 48 123 冰魄护法 20 5 8
hanbing6 103 122 冰魄护法 20 5 8
hanbing6 42 54 幽灵骑士 20 5 8
hanbing6 110 57 幽灵骑士 20 5 8
hanbing6 56 122 幽灵骑士 20 5 8
hanbing6 111 123 幽灵骑士 20 5 8
hanbing6 44 53 冰魄斧兵 20 5 8
hanbing6 106 57 冰魄斧兵 20 5 8
hanbing6 51 132 冰魄斧兵 20 5 8
hanbing6 113 128 冰魄斧兵 20 5 8
hanbing6 43 51 冰魄武士 20 5 8
hanbing6 110 56 冰魄武士 20 5 8
hanbing6 56 116 冰魄武士 20 5 8
hanbing6 111 128 冰魄武士 20 5 8
hanbing6 73 81 冰魄将军 40 1 60

;[hanbing7 寒冰地牢三层]
hanbing7 26 89 冰火野猪 20 10 8
hanbing7 69 93 冰火野猪 20 10 8
hanbing7 37 42 冰火野猪 20 10 8
hanbing7 78 46 冰火野猪 20 10 8
hanbing7 80 44 冰魄女神 20 5 8
hanbing7 35 42 冰魄女神 20 5 8
hanbing7 64 93 冰魄女神 20 5 8
hanbing7 21 91 冰魄女神 20 5 8
